#Replicon Name,Replicon Accession,Start,Stop,Strand,GeneID,Locus tag,Protein product,Length,Protein name
Un,NW_008751651.1,341631,343381,-,20311600,HMPREF1120_06961,XP_009159420.1,545,MFS transporter; DHA1 family; tetracycline resistance protein
Un,NW_008751651.1,341631,343192,-,20311600,HMPREF1120_06961,XP_009159421.1,499,MFS transporter; DHA1 family; tetracycline resistance protein; variant
Un,NW_008751651.1,345001,346644,-,20311601,HMPREF1120_06962,XP_009159422.1,547,hypothetical protein HMPREF1120_06962
Un,NW_008751651.1,347190,348407,+,20311602,HMPREF1120_06963,XP_009159423.1,275,hypothetical protein HMPREF1120_06963
Un,NW_008751651.1,348757,349429,-,20311603,HMPREF1120_06964,XP_009159424.1,95,hypothetical protein HMPREF1120_06964
Un,NW_008751651.1,349913,352213,-,20311604,HMPREF1120_06965,XP_009159425.1,766,hypothetical protein HMPREF1120_06965
Un,NW_008751651.1,353074,354639,+,20311606,HMPREF1120_06967,XP_009159427.1,521,hypothetical protein HMPREF1120_06967
Un,NW_008751651.1,355196,358332,-,20311605,HMPREF1120_06966,XP_009159426.1,821,hypothetical protein HMPREF1120_06966
Un,NW_008751651.1,359186,361010,-,20311607,HMPREF1120_06968,XP_009159428.1,499,hypothetical protein HMPREF1120_06968
Un,NW_008751651.1,361785,363570,+,20311608,HMPREF1120_06969,XP_009159429.1,572,serine/threonine kinase 16
Un,NW_008751651.1,365416,367626,+,20311609,HMPREF1120_06970,XP_009159430.1,714,hypothetical protein HMPREF1120_06970
Un,NW_008751651.1,368018,368548,-,20311610,HMPREF1120_06971,XP_009159431.1,176,hypothetical protein HMPREF1120_06971
Un,NW_008751651.1,369830,371899,+,20311611,HMPREF1120_06972,XP_009159432.1,689,aarF domain-containing kinase
Un,NW_008751651.1,373911,375710,+,20311612,HMPREF1120_06973,XP_009159433.1,517,retrograde regulation protein 2
Un,NW_008751651.1,376790,380713,-,20311613,HMPREF1120_06974,XP_009159434.1,1307,hypothetical protein HMPREF1120_06974
Un,NW_008751651.1,385711,387771,+,20311614,HMPREF1120_06975,XP_009159435.1,670,hypothetical protein HMPREF1120_06975
Un,NW_008751651.1,389570,392779,-,20311615,HMPREF1120_06976,XP_009159436.1,1069,glycine dehydrogenase
Un,NW_008751651.1,393434,395579,-,20311616,HMPREF1120_06977,XP_009159437.1,643,choline dehydrogenase
Un,NW_008751651.1,397398,399011,+,20311617,HMPREF1120_06978,XP_009159438.1,393,phosphatidylserine decarboxylase
Un,NW_008751651.1,399819,400415,-,20311618,HMPREF1120_06979,XP_009159439.1,150,hypothetical protein HMPREF1120_06979
Un,NW_008751651.1,401616,403249,-,20311619,HMPREF1120_06980,XP_009159440.1,525,transcriptional adapter 2-alpha
Un,NW_008751651.1,404399,406518,+,20311620,HMPREF1120_06981,XP_009159441.1,644,non-specific serine/threonine protein kinase
Un,NW_008751651.1,406968,408034,-,20311621,HMPREF1120_06982,XP_009159442.1,324,citrate lyase subunit beta-like protein
Un,NW_008751651.1,408775,409233,+,20311622,HMPREF1120_06983,XP_009159443.1,80,small nuclear ribonucleoprotein G
Un,NW_008751651.1,409718,413730,-,20311623,HMPREF1120_06984,XP_009159444.1,1299,transcription initiation factor TFIID subunit D2
Un,NW_008751651.1,414565,415914,+,20311624,HMPREF1120_06985,XP_009159445.1,410,ethanolaminephosphotransferase
Un,NW_008751651.1,416921,418692,-,20311625,HMPREF1120_06986,XP_009159446.1,488,methionyl aminopeptidase
Un,NW_008751651.1,419193,422083,-,20311626,HMPREF1120_06987,XP_009159447.1,904,peroxisomal hydratase-dehydrogenase-epimerase
Un,NW_008751651.1,423467,424423,+,20311628,HMPREF1120_06989,XP_009159450.1,318,glycerate kinase
Un,NW_008751651.1,426356,426850,-,20311627,HMPREF1120_06988,XP_009159448.1,164,hypothetical protein HMPREF1120_06988
Un,NW_008751651.1,426356,426850,-,20311627,HMPREF1120_06988,XP_009159449.1,164,hypothetical protein; variant
Un,NW_008751651.1,428680,429666,-,20311629,HMPREF1120_06990,XP_009159451.1,120,peptidylprolyl isomerase
Un,NW_008751651.1,434074,435075,-,20311630,HMPREF1120_06991,XP_009159452.1,316,histidinol-phosphatase (PHP family)
Un,NW_008751651.1,439016,440587,-,20311631,HMPREF1120_06992,XP_009159453.1,523,gamma-butyrobetaine dioxygenase
Un,NW_008751651.1,442087,443694,+,20311632,HMPREF1120_06993,XP_009159454.1,475,protein phosphatase PP2A regulatory subunit B
Un,NW_008751651.1,444640,446399,-,20311633,HMPREF1120_06994,XP_009159455.1,506,hypothetical protein HMPREF1120_06994
Un,NW_008751651.1,452629,454587,-,20311634,HMPREF1120_06995,XP_009159456.1,652,hypothetical protein HMPREF1120_06995
Un,NW_008751651.1,455163,456001,-,20311635,HMPREF1120_06996,XP_009159457.1,252,hypothetical protein HMPREF1120_06996
Un,NW_008751651.1,458212,458961,+,20311636,HMPREF1120_06997,XP_009159458.1,249,esterase/lipase
Un,NW_008751651.1,460000,462024,+,20311637,HMPREF1120_06998,XP_009159459.1,674,hypothetical protein HMPREF1120_06998
Un,NW_008751651.1,463178,463955,-,20311638,HMPREF1120_06999,XP_009159460.1,241,hypothetical protein HMPREF1120_06999
Un,NW_008751651.1,464105,465470,-,20311639,HMPREF1120_07000,XP_009159461.1,437,L-galactose dehydrogenase
Un,NW_008751651.1,466829,467351,-,20311640,HMPREF1120_07001,XP_009159462.1,133,hypothetical protein HMPREF1120_07001
Un,NW_008751651.1,467944,469743,+,20311641,HMPREF1120_07002,XP_009159463.1,599,hypothetical protein HMPREF1120_07002
Un,NW_008751651.1,470628,471319,+,20311643,HMPREF1120_07004,XP_009159465.1,90,hypothetical protein HMPREF1120_07004
Un,NW_008751651.1,471833,473845,-,20311642,HMPREF1120_07003,XP_009159464.1,670,triacylglycerol lipase
Un,NW_008751651.1,474290,476650,+,20311644,HMPREF1120_07005,XP_009159466.1,786,hypothetical protein HMPREF1120_07005
Un,NW_008751651.1,477440,479208,-,20311645,HMPREF1120_07006,XP_009159467.1,569,hypothetical protein HMPREF1120_07006
Un,NW_008751651.1,479728,481677,-,20311646,HMPREF1120_07007,XP_009159468.1,613,hypothetical protein HMPREF1120_07007
Un,NW_008751651.1,484627,486954,-,20311647,HMPREF1120_07008,XP_009159469.1,693,hypothetical protein HMPREF1120_07008
Un,NW_008751651.1,487119,487584,+,20311648,HMPREF1120_07009,XP_009159470.1,78,hypothetical protein HMPREF1120_07009
Un,NW_008751651.1,487856,488777,+,20311649,HMPREF1120_07010,XP_009159471.1,271,hypothetical protein HMPREF1120_07010
Un,NW_008751651.1,490443,491912,+,20311650,HMPREF1120_07011,XP_009159472.1,472,hypothetical protein HMPREF1120_07011
Un,NW_008751651.1,492773,494380,+,20311651,HMPREF1120_07012,XP_009159473.1,535,hypothetical protein HMPREF1120_07012
Un,NW_008751651.1,494842,496034,+,20311652,HMPREF1120_07013,XP_009159474.1,378,syntaxin 18
Un,NW_008751651.1,497286,498675,+,20311653,HMPREF1120_07014,XP_009159475.1,417,aspartate aminotransferase
Un,NW_008751651.1,499777,500664,-,20311654,HMPREF1120_07015,XP_009159476.1,295,hypothetical protein HMPREF1120_07015
Un,NW_008751651.1,501641,502309,-,20311655,HMPREF1120_07016,XP_009159477.1,222,hypothetical protein HMPREF1120_07016
Un,NW_008751651.1,505263,508178,+,20311657,HMPREF1120_07018,XP_009159479.1,971,hypothetical protein HMPREF1120_07018
Un,NW_008751651.1,508804,509355,-,20311656,HMPREF1120_07017,XP_009159478.1,183,hypothetical protein HMPREF1120_07017
Un,NW_008751651.1,511884,514364,-,20311658,HMPREF1120_07019,XP_009159480.1,826,serine/threonine kinase 16
Un,NW_008751651.1,516146,520663,-,20311659,HMPREF1120_07020,XP_009159481.1,1505,hypothetical protein HMPREF1120_07020
Un,NW_008751651.1,523036,524628,-,20311660,HMPREF1120_07021,XP_009159482.1,530,hypothetical protein HMPREF1120_07021
Un,NW_008751651.1,524972,525799,-,20311661,HMPREF1120_07022,XP_009159483.1,275,hypothetical protein HMPREF1120_07022
Un,NW_008751651.1,527196,528229,-,20311662,HMPREF1120_07023,XP_009159484.1,302,hypothetical protein HMPREF1120_07023
Un,NW_008751651.1,529068,529836,-,20311663,HMPREF1120_07024,XP_009159485.1,237,glutathione S-transferase
Un,NW_008751651.1,530726,533771,+,20311664,HMPREF1120_07025,XP_009159486.1,860,coatomer protein complex; subunit alpha (xenin)
Un,NW_008751651.1,534495,535862,-,20311665,HMPREF1120_07026,XP_009159487.1,455,adenylate cyclase
Un,NW_008751651.1,537605,540012,+,20311666,HMPREF1120_07027,XP_009159488.1,778,3-isopropylmalate dehydratase
Un,NW_008751651.1,540316,540696,-,20311667,HMPREF1120_07028,XP_009159489.1,126,hypothetical protein HMPREF1120_07028
Un,NW_008751651.1,547375,549486,+,20311668,HMPREF1120_07029,XP_009159490.1,670,hypothetical protein HMPREF1120_07029
Un,NW_008751651.1,550605,551984,+,20311669,HMPREF1120_07030,XP_009159491.1,442,hypothetical protein HMPREF1120_07030
Un,NW_008751651.1,552940,554531,+,20311670,HMPREF1120_07031,XP_009159492.1,267,monothiol glutaredoxin
Un,NW_008751651.1,555256,556700,-,20311671,HMPREF1120_07032,XP_009159493.1,464,cystathionine beta-lyase
Un,NW_008751651.1,558159,558581,-,20311672,HMPREF1120_07033,XP_009159494.1,140,hypothetical protein HMPREF1120_07033
Un,NW_008751651.1,560054,562492,+,20311673,HMPREF1120_07034,XP_009159495.1,812,hypothetical protein HMPREF1120_07034
Un,NW_008751651.1,563508,565499,-,20311674,HMPREF1120_07035,XP_009159496.1,663,hypothetical protein HMPREF1120_07035
Un,NW_008751651.1,566475,566909,-,20311675,HMPREF1120_07036,XP_009159497.1,144,hypothetical protein HMPREF1120_07036
Un,NW_008751651.1,569198,572826,-,20311676,HMPREF1120_07037,XP_009159498.1,932,transcriptional regulatory protein AMDR
Un,NW_008751651.1,573734,575060,-,20311677,HMPREF1120_07038,XP_009159499.1,418,adenosinetriphosphatase
Un,NW_008751651.1,575466,577228,+,20311678,HMPREF1120_07039,XP_009159500.1,559,hypothetical protein HMPREF1120_07039
Un,NW_008751651.1,577702,580046,-,20311679,HMPREF1120_07040,XP_009159501.1,658,transcriptional regulatory protein LEU3
Un,NW_008751651.1,580496,582175,-,20311680,HMPREF1120_07041,XP_009159502.1,538,cytochrome P450 monooxygenase
Un,NW_008751651.1,583169,584221,+,20311681,HMPREF1120_07042,XP_009159503.1,306,6-phosphogluconate dehydrogenase
Un,NW_008751651.1,584611,587117,-,20311682,HMPREF1120_07043,XP_009159504.1,794,hypothetical protein HMPREF1120_07043
Un,NW_008751651.1,588755,589862,-,20311683,HMPREF1120_07044,XP_009159505.1,312,hypothetical protein HMPREF1120_07044
Un,NW_008751651.1,592162,593838,+,20311684,HMPREF1120_07045,XP_009159506.1,558,amidase
Un,NW_008751651.1,594227,598315,-,20311685,HMPREF1120_07046,XP_009159507.1,1362,sterol 3beta-glucosyltransferase
Un,NW_008751651.1,598918,601134,-,20311686,HMPREF1120_07047,XP_009159508.1,641,glucose 1-dehydrogenase
Un,NW_008751651.1,602117,602885,+,20311687,HMPREF1120_07048,XP_009159509.1,215,40S ribosomal protein S5
Un,NW_008751651.1,603328,603789,-,20311688,HMPREF1120_07049,XP_009159510.1,153,hypothetical protein HMPREF1120_07049
Un,NW_008751651.1,605849,607618,+,20311689,HMPREF1120_07050,XP_009159511.1,567,hypothetical protein HMPREF1120_07050
Un,NW_008751651.1,608178,610484,+,20311690,HMPREF1120_07051,XP_009159512.1,768,hypothetical protein HMPREF1120_07051
Un,NW_008751651.1,610854,617877,-,20311691,HMPREF1120_07052,XP_009159513.1,2304,ataxia telangiectasia and Rad3
Un,NW_008751651.1,610854,617877,-,20311691,HMPREF1120_07052,XP_009159514.1,2304,ataxia telangiectasia and Rad3; variant
Un,NW_008751651.1,618166,619554,-,20311692,HMPREF1120_07053,XP_009159515.1,360,hypothetical protein HMPREF1120_07053
Un,NW_008751651.1,620560,621696,+,20311693,HMPREF1120_07054,XP_009159516.1,378,hypothetical protein HMPREF1120_07054
Un,NW_008751651.1,622172,625369,-,20311694,HMPREF1120_07055,XP_009159517.1,1065,hypothetical protein HMPREF1120_07055
Un,NW_008751651.1,633998,635120,+,20311695,HMPREF1120_07056,XP_009159518.1,248,hypothetical protein HMPREF1120_07056
Un,NW_008751651.1,635767,641925,-,20311696,HMPREF1120_07057,XP_009159519.1,2052,hypothetical protein HMPREF1120_07057
Un,NW_008751651.1,642490,643237,+,20311697,HMPREF1120_07058,XP_009159520.1,198,synaptobrevin like ykt6
Un,NW_008751651.1,644231,644884,-,20311698,HMPREF1120_07059,XP_009159521.1,217,GNAT family acetyltransferase
Un,NW_008751651.1,645813,647229,-,20311699,HMPREF1120_07060,XP_009159522.1,439,hypothetical protein HMPREF1120_07060
Un,NW_008751651.1,647550,647999,+,20311700,HMPREF1120_07061,XP_009159523.1,149,methylated-DNA-protein-cysteine methyltransferase like protein
Un,NW_008751651.1,659467,660066,+,20311701,HMPREF1120_07062,XP_009159524.1,199,hypothetical protein HMPREF1120_07062
Un,NW_008751651.1,661014,662165,+,20311702,HMPREF1120_07063,XP_009159525.1,383,hypothetical protein HMPREF1120_07063
Un,NW_008751651.1,662597,665635,-,20311703,HMPREF1120_07064,XP_009159526.1,996,hypothetical protein HMPREF1120_07064
Un,NW_008751651.1,667241,673507,-,20311704,HMPREF1120_07065,XP_009159527.1,2088,fatty acid synthase subunit beta
Un,NW_008751651.1,675168,680780,+,20311705,HMPREF1120_07066,XP_009159528.1,1870,fatty acid synthase subunit alpha
Un,NW_008751651.1,681572,682579,-,20311706,HMPREF1120_07067,XP_009159529.1,335,pfs; NACHT; and Ankyrin domain-containing protein
Un,NW_008751651.1,684123,684890,-,20311707,HMPREF1120_07068,XP_009159530.1,255,hypothetical protein HMPREF1120_07068
Un,NW_008751651.1,685540,686124,+,20311708,HMPREF1120_07069,XP_009159531.1,194,bis(5\'-nucleosidyl)-tetraphosphatase
Un,NW_008751651.1,686526,687384,-,20311709,HMPREF1120_07070,XP_009159532.1,266,hypothetical protein HMPREF1120_07070
Un,NW_008751651.1,687850,689104,+,20311710,HMPREF1120_07071,XP_009159533.1,351,hypothetical protein HMPREF1120_07071
Un,NW_008751651.1,689979,691682,-,20311711,HMPREF1120_07072,XP_009159534.1,567,hypothetical protein HMPREF1120_07072
Un,NW_008751651.1,692244,694151,-,20311712,HMPREF1120_07073,XP_009159535.1,635,amylosucrase
Un,NW_008751651.1,695188,698121,-,20311713,HMPREF1120_07074,XP_009159536.1,977,hypothetical protein HMPREF1120_07074
Un,NW_008751651.1,698931,699863,-,20311714,HMPREF1120_07075,XP_009159537.1,310,hypothetical protein HMPREF1120_07075
Un,NW_008751651.1,702250,703420,+,20311715,HMPREF1120_07076,XP_009159538.1,332,hypothetical protein HMPREF1120_07076
Un,NW_008751651.1,704681,705168,+,20311716,HMPREF1120_07077,XP_009159539.1,130,hypothetical protein HMPREF1120_07077
Un,NW_008751651.1,706012,706724,-,20311717,HMPREF1120_07078,XP_009159540.1,165,hypothetical protein HMPREF1120_07078
Un,NW_008751651.1,707461,709337,-,20311718,HMPREF1120_07079,XP_009159541.1,606,replication fork protection complex subunit Swi3/Csm3
Un,NW_008751651.1,709685,710515,+,20311719,HMPREF1120_07080,XP_009159542.1,187,NADH dehydrogenase
Un,NW_008751651.1,711218,711967,+,20311720,HMPREF1120_07081,XP_009159543.1,220,hypothetical protein HMPREF1120_07081
Un,NW_008751651.1,712541,713200,-,20311721,HMPREF1120_07082,XP_009159544.1,219,hypothetical protein HMPREF1120_07082
Un,NW_008751651.1,713808,715680,+,20311722,HMPREF1120_07083,XP_009159545.1,587,protein kinase C substrate 80K-H
Un,NW_008751651.1,716604,717542,+,20311723,HMPREF1120_07084,XP_009159546.1,312,hypothetical protein HMPREF1120_07084
Un,NW_008751651.1,718406,720781,+,20311724,HMPREF1120_07085,XP_009159547.1,791,hypothetical protein HMPREF1120_07085
Un,NW_008751651.1,721989,723342,+,20311725,HMPREF1120_07086,XP_009159548.1,428,hypothetical protein HMPREF1120_07086
Un,NW_008751651.1,724219,725046,+,20311726,HMPREF1120_07087,XP_009159549.1,275,glutathione S-transferase
Un,NW_008751651.1,725435,726859,-,20311727,HMPREF1120_07088,XP_009159550.1,403,alkanesulfonate monooxygenase
Un,NW_008751651.1,728758,730065,+,20311728,HMPREF1120_07089,XP_009159551.1,435,thermophilic desulfurizing enzyme family protein
Un,NW_008751651.1,730195,731313,-,20311729,HMPREF1120_07090,XP_009159552.1,347,short-chain dehydrogenase
Un,NW_008751651.1,732308,733984,+,20311730,HMPREF1120_07091,XP_009159553.1,482,salicylate hydroxylase
Un,NW_008751651.1,734447,736627,+,20311731,HMPREF1120_07092,XP_009159554.1,726,hypothetical protein HMPREF1120_07092
Un,NW_008751651.1,736694,740002,-,20311732,HMPREF1120_07093,XP_009159555.1,1102,aminoadipate-semialdehyde dehydrogenase large subunit
Un,NW_008751651.1,740220,741881,-,20311733,HMPREF1120_07094,XP_009159556.1,553,hypothetical protein HMPREF1120_07094
Un,NW_008751651.1,742920,743891,+,20311734,HMPREF1120_07095,XP_009159557.1,323,hypothetical protein HMPREF1120_07095
Un,NW_008751651.1,744046,745005,-,20311735,HMPREF1120_07096,XP_009159558.1,319,hypothetical protein HMPREF1120_07096
Un,NW_008751651.1,747138,747928,+,20311736,HMPREF1120_07097,XP_009159559.1,217,hypothetical protein HMPREF1120_07097
Un,NW_008751651.1,749085,751067,+,20311737,HMPREF1120_07098,XP_009159560.1,660,5-amino-6-(5-phosphoribosylamino)uracil reductase
Un,NW_008751651.1,752318,753980,+,20311738,HMPREF1120_07099,XP_009159561.1,472,hypothetical protein HMPREF1120_07099
Un,NW_008751651.1,754708,756600,+,20311739,HMPREF1120_07100,XP_009159562.1,547,hypothetical protein HMPREF1120_07100
Un,NW_008751651.1,758339,759303,-,20311740,HMPREF1120_07101,XP_009159563.1,262,hypothetical protein HMPREF1120_07101
Un,NW_008751651.1,760022,761341,-,20311741,HMPREF1120_07102,XP_009159564.1,439,acyl-CoA dehydrogenase
Un,NW_008751651.1,763101,763896,+,20311742,HMPREF1120_07103,XP_009159565.1,228,guanine deaminase
Un,NW_008751651.1,764256,765854,+,20311743,HMPREF1120_07104,XP_009159566.1,532,hypothetical protein HMPREF1120_07104
Un,NW_008751651.1,766238,767131,-,20311744,HMPREF1120_07105,XP_009159567.1,271,hypothetical protein HMPREF1120_07105
Un,NW_008751651.1,769754,772327,-,20311745,HMPREF1120_07106,XP_009159568.1,857,protein-tyrosine phosphatase
Un,NW_008751651.1,775117,775635,-,20311746,HMPREF1120_07107,XP_009159569.1,172,hypothetical protein HMPREF1120_07107
Un,NW_008751651.1,775879,779280,+,20311747,HMPREF1120_07108,XP_009159570.1,1114,hypothetical protein HMPREF1120_07108
Un,NW_008751651.1,780303,783137,+,20311748,HMPREF1120_07109,XP_009159571.1,907,OPT family small oligopeptide transporter
Un,NW_008751651.1,784674,785522,-,20311749,HMPREF1120_07110,XP_009159572.1,282,hypothetical protein HMPREF1120_07110
Un,NW_008751651.1,785656,786324,+,20311750,HMPREF1120_07111,XP_009159573.1,222,hypothetical protein HMPREF1120_07111
Un,NW_008751651.1,788725,790464,+,20311751,HMPREF1120_07112,XP_009159574.1,579,hypothetical protein HMPREF1120_07112
Un,NW_008751651.1,791899,792963,+,20311752,HMPREF1120_07113,XP_009159575.1,354,hypothetical protein HMPREF1120_07113
Un,NW_008751651.1,794334,794906,-,20311753,HMPREF1120_07114,XP_009159576.1,190,hypothetical protein HMPREF1120_07114
Un,NW_008751651.1,796399,797001,+,20311755,HMPREF1120_07116,XP_009159578.1,200,hypothetical protein HMPREF1120_07116
Un,NW_008751651.1,797774,798460,-,20311754,HMPREF1120_07115,XP_009159577.1,228,hypothetical protein HMPREF1120_07115
Un,NW_008751651.1,799628,800102,+,20311756,HMPREF1120_07117,XP_009159579.1,109,hypothetical protein HMPREF1120_07117
Un,NW_008751651.1,800888,801259,-,20311757,HMPREF1120_07118,XP_009159580.1,123,hypothetical protein HMPREF1120_07118
Un,NW_008751651.1,801574,802272,+,20311758,HMPREF1120_07119,XP_009159581.1,232,hypothetical protein HMPREF1120_07119
Un,NW_008751651.1,804347,804892,-,20311759,HMPREF1120_07120,XP_009159582.1,181,hypothetical protein HMPREF1120_07120
Un,NW_008751651.1,805879,807853,-,20311760,HMPREF1120_07121,XP_009159583.1,616,D-ribulokinase
Un,NW_008751651.1,808969,811908,-,20311761,HMPREF1120_07122,XP_009159585.1,959,hypothetical protein; variant
Un,NW_008751651.1,808969,811908,-,20311761,HMPREF1120_07122,XP_009159584.1,979,hypothetical protein HMPREF1120_07122
Un,NW_008751651.1,816117,818393,-,20311762,HMPREF1120_07123,XP_009159586.1,545,MFS transporter; SP family; sugar:H+ symporter
Un,NW_008751651.1,820178,822267,-,20311763,HMPREF1120_07124,XP_009159587.1,531,acetyl-CoA hydrolase
Un,NW_008751651.1,824163,825002,-,20311764,HMPREF1120_07125,XP_009159588.1,279,hypothetical protein HMPREF1120_07125
Un,NW_008751651.1,825423,826556,+,20311766,HMPREF1120_07127,XP_009159590.1,360,elongator complex protein 5
Un,NW_008751651.1,826731,827643,-,20311765,HMPREF1120_07126,XP_009159589.1,215,vesicle transporter SEC22
Un,NW_008751651.1,828484,829373,+,20311767,HMPREF1120_07128,XP_009159591.1,240,hypothetical protein HMPREF1120_07128
Un,NW_008751651.1,832620,833650,-,20311768,HMPREF1120_07129,XP_009159592.1,324,inositol oxygenase
Un,NW_008751651.1,835688,836655,+,20311769,HMPREF1120_07130,XP_009159593.1,305,glycerol dehydrogenase
Un,NW_008751651.1,837870,839173,+,20311770,HMPREF1120_07131,XP_009159594.1,363,myo-inositol 2-dehydrogenase
Un,NW_008751651.1,839736,841860,-,20311771,HMPREF1120_07132,XP_009159595.1,639,hypothetical protein HMPREF1120_07132
Un,NW_008751651.1,844466,845209,-,20311772,HMPREF1120_07133,XP_009159596.1,247,hypothetical protein HMPREF1120_07133
Un,NW_008751651.1,845919,846736,-,20311773,HMPREF1120_07134,XP_009159597.1,252,phosphoglycolate phosphatase
Un,NW_008751651.1,847378,848430,-,20311774,HMPREF1120_07135,XP_009159598.1,350,hypothetical protein HMPREF1120_07135
Un,NW_008751651.1,849286,851344,+,20311775,HMPREF1120_07136,XP_009159599.1,667,actinin alpha
Un,NW_008751651.1,851997,854005,+,20311776,HMPREF1120_07137,XP_009159600.1,569,4-coumarate-CoA ligase
Un,NW_008751651.1,854239,855447,-,20311777,HMPREF1120_07138,XP_009159601.1,402,nitrate reductase (NADH)
Un,NW_008751651.1,855906,857783,+,20311778,HMPREF1120_07139,XP_009159602.1,625,LAT family L-amino acid transporter
Un,NW_008751651.1,858025,861796,-,20311779,HMPREF1120_07140,XP_009159603.1,1238,hypothetical protein HMPREF1120_07140
Un,NW_008751651.1,862094,863234,-,20311780,HMPREF1120_07141,XP_009159604.1,361,NAD binding Rossmann fold oxidoreductase
Un,NW_008751651.1,863870,865090,-,20311781,HMPREF1120_07142,XP_009159605.1,381,cyclin H
Un,NW_008751651.1,865562,866347,-,20311782,HMPREF1120_07143,XP_009159606.1,244,ubiquitin-conjugating enzyme
Un,NW_008751651.1,867145,868811,+,20311783,HMPREF1120_07144,XP_009159607.1,508,26S proteasome regulatory subunit T2
Un,NW_008751651.1,869222,870802,-,20311784,HMPREF1120_07145,XP_009159608.1,507,acyl-CoA-dependent ceramide synthase
Un,NW_008751651.1,872043,873349,-,20311785,HMPREF1120_07146,XP_009159609.1,339,translation initiation factor eIF-3 subunit 2
Un,NW_008751651.1,874773,877079,+,20311786,HMPREF1120_07147,XP_009159610.1,768,hypothetical protein HMPREF1120_07147
Un,NW_008751651.1,877726,879525,-,20311787,HMPREF1120_07148,XP_009159611.1,463,non-specific serine/threonine protein kinase
Un,NW_008751651.1,880492,882478,-,20311788,HMPREF1120_07149,XP_009159612.1,568,hypothetical protein HMPREF1120_07149
Un,NW_008751651.1,883915,885575,-,20311789,HMPREF1120_07150,XP_009159613.1,500,hypothetical protein HMPREF1120_07150
Un,NW_008751651.1,888678,890095,-,20311790,HMPREF1120_07151,XP_009159614.1,379,gluconate 5-dehydrogenase
Un,NW_008751651.1,891513,892079,-,20311791,HMPREF1120_07152,XP_009159615.1,163,hypothetical protein HMPREF1120_07152
Un,NW_008751651.1,893442,895261,-,20311792,HMPREF1120_07153,XP_009159616.1,563,hypothetical protein HMPREF1120_07153
Un,NW_008751651.1,896377,898077,-,20311793,HMPREF1120_07154,XP_009159617.1,467,hypothetical protein HMPREF1120_07154
Un,NW_008751651.1,898629,900642,-,20311794,HMPREF1120_07155,XP_009159618.1,583,pyruvate decarboxylase
Un,NW_008751651.1,902010,902955,-,20311795,HMPREF1120_07156,XP_009159619.1,244,hypothetical protein HMPREF1120_07156
Un,NW_008751651.1,903333,907002,+,20311796,HMPREF1120_07157,XP_009159620.1,1183,hypothetical protein HMPREF1120_07157
Un,NW_008751651.1,907813,909669,-,20311797,HMPREF1120_07158,XP_009159621.1,618,hypothetical protein HMPREF1120_07158
Un,NW_008751651.1,910255,910851,+,20311798,HMPREF1120_07159,XP_009159622.1,163,hypothetical protein HMPREF1120_07159
Un,NW_008751651.1,911782,914217,+,20311799,HMPREF1120_07160,XP_009159623.1,811,tRNA (guanine-N2-)-methyltransferase
Un,NW_008751651.1,915354,916180,-,20311800,HMPREF1120_07161,XP_009159624.1,251,hypothetical protein HMPREF1120_07161
Un,NW_008751651.1,916728,917741,+,20311801,HMPREF1120_07162,XP_009159625.1,302,short chain dehydrogenase/reductase (Ayr1)
Un,NW_008751651.1,918828,922597,-,20311802,HMPREF1120_07163,XP_009159626.1,1239,adenosinetriphosphatase
Un,NW_008751651.1,923069,925301,-,20311803,HMPREF1120_07164,XP_009159627.1,727,hypothetical protein HMPREF1120_07164
Un,NW_008751651.1,925880,926609,+,20311804,HMPREF1120_07165,XP_009159628.1,175,ADP-ribosylation factor-like protein 1
Un,NW_008751651.1,927875,930131,+,20311805,HMPREF1120_07166,XP_009159629.1,726,thimet oligopeptidase
Un,NW_008751651.1,930979,932851,-,20311806,HMPREF1120_07167,XP_009159630.1,551,retrograde regulation protein 2
Un,NW_008751651.1,933977,935345,+,20311807,HMPREF1120_07168,XP_009159631.1,373,taurine dioxygenase
Un,NW_008751651.1,935654,936537,-,20311808,HMPREF1120_07169,XP_009159632.1,246,proteasome component PUP2
Un,NW_008751651.1,937118,939987,+,20311809,HMPREF1120_07170,XP_009159633.1,937,a disintegrin and metalloproteinase domain 8
Un,NW_008751651.1,940346,941950,-,20311810,HMPREF1120_07171,XP_009159634.1,534,hypothetical protein HMPREF1120_07171
Un,NW_008751651.1,944914,948290,+,20311811,HMPREF1120_07172,XP_009159635.1,1085,hypothetical protein HMPREF1120_07172
Un,NW_008751651.1,948650,950644,+,20311813,HMPREF1120_07174,XP_009159637.1,664,hypothetical protein HMPREF1120_07174
Un,NW_008751651.1,951356,951938,-,20311812,HMPREF1120_07173,XP_009159636.1,167,ribose 5-phosphate isomerase B
Un,NW_008751651.1,952654,953562,+,20311815,HMPREF1120_07176,XP_009159640.1,302,triosephosphate isomerase
Un,NW_008751651.1,953738,954190,-,20311814,HMPREF1120_07175,XP_009159638.1,150,hypothetical protein HMPREF1120_07175
Un,NW_008751651.1,953738,954190,-,20311814,HMPREF1120_07175,XP_009159639.1,150,hypothetical protein; variant
Un,NW_008751651.1,955456,956244,+,20311817,HMPREF1120_07178,XP_009159642.1,262,hypothetical protein HMPREF1120_07178
Un,NW_008751651.1,956368,958194,-,20311816,HMPREF1120_07177,XP_009159641.1,608,hypothetical protein HMPREF1120_07177
